timestamp,screen_width,screen_height,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,face_x,face_y,face_z,focused?
1762838636.684,1470,956,756.8203125,421.2375,848.6953125,420.2416666666667,825.8129721879959,475.16303515434265,-0.03244844451546669,False
1762838636.778,1470,956,755.671875,418.25,848.6953125,418.25,825.8682596683502,474.93715834617615,-0.032407425343990326,False
1762838636.862,1470,956,755.671875,418.25,848.6953125,418.25,826.1452227830887,474.58386969566345,-0.03252996876835823,False
1762838636.95,1470,956,754.5234375,418.25,846.3984375,417.25416666666666,826.0177373886108,473.9524517059326,-0.03270970284938812,False
1762838637.038,1470,956,753.375,418.25,846.3984375,417.25416666666666,826.2902319431305,473.9630218744278,-0.03264434263110161,False
1762838637.116,1470,956,753.375,418.25,846.3984375,417.25416666666666,826.4642429351807,474.1922891139984,-0.03266332298517227,False
1762838637.206,1470,956,754.5234375,418.25,847.546875,418.25,827.1047365665436,474.39238154888153,-0.03266095742583275,False
1762838637.293,1470,956,752.2265625,418.25,846.3984375,418.25,827.313619852066,474.5003055334091,-0.03261652961373329,False
1762838637.375,1470,956,752.2265625,418.25,845.25,418.25,827.4510061740875,474.6211644411087,-0.03252216428518295,False
1762838637.466,1470,956,752.2265625,420.2416666666667,845.25,418.25,827.4312919378281,474.9855645895004,-0.03254600614309311,False
1762838637.559,1470,956,752.2265625,428.2083333333333,845.25,426.2166666666667,827.5216269493103,475.3449503183365,-0.03184431046247482,False
1762838637.647,1470,956,745.3359375,422.23333333333335,841.8046875,420.2416666666667,826.007924079895,473.9747316837311,-0.032465267926454544,False
1762838637.723,1470,956,744.1875,420.2416666666667,839.5078125,419.24583333333334,823.3681440353394,473.0188864469528,-0.033165283501148224,False
1762838637.806,1470,956,743.0390625,420.2416666666667,839.5078125,418.25,821.091456413269,472.5337413549423,-0.033233266323804855,False
1762838637.892,1470,956,743.0390625,419.24583333333334,838.359375,418.25,820.2753746509552,472.47131752967834,-0.03313088044524193,False
